Scaled_Voltage window (V),Scaled_Specific surface area (m2/g),Scaled_Pore size (nm),Scaled_Id/Ig,Scaled_N (at. %),Scaled_O (at. %),Capacitance (F/g)
0.008803760967588746,-0.5993797191308144,-1.1723230340919049,2.36021452652712,-0.7079731033166107,-0.3137052666146584,142.0
0.008803760967588746,-0.7368809978131236,1.8766660041566905,-1.1605404650238218,1.2966460419791002,0.6043962586485475,243.0
0.008803760967588746,-0.7079941745605376,-0.7794120755547147,-0.7863679416203467,-0.7079731033166107,-0.9707958214750045,306.0
0.008803760967588746,-0.58782498982978,-1.1723230340919049,-0.5772663215335152,-0.7079731033166107,-0.9707958214750045,226.2
0.008803760967588746,0.18980829212983363,1.3423071005461122,-0.38238505494295477,-0.7079731033166107,-0.9707958214750045,245.0
-0.4215257069283879,-0.13256865536902554,-0.08003056935851634,0.09480590922227441,-0.06812862230541604,3.0246798023841555,267.0
0.008803760967588746,0.7242145223026737,-0.2607696102856238,1.7709967135873363,-0.7079731033166107,-0.9707958214750045,209.2
-0.4215257069283879,-0.8547392366836742,0.7922317585940458,2.025958892667278,-0.7079731033166107,-0.9707958214750045,140.0
-0.8751272709858315,2.0524306554565754,0.6350673751791697,-0.4641809724662195,-0.13960061220560266,0.3068802574201129,255.0
0.008803760967588746,1.45227801556085,0.3364550466909052,-0.5057007153385632,-0.7079731033166107,-0.9707958214750045,239.0
0.008803760967588746,-1.0962330790752928,-1.0780244040429792,0.2883312825329133,-0.7079731033166107,-0.6897070841180787,2.59
-0.4215257069283879,2.0281657239244035,0.2421564166419795,-0.5476463091558427,0.06800850131398706,0.8544557198037347,352.0
0.008803760967588746,0.7861478713562179,-0.2686278294563676,1.9235698566204518,-0.7079731033166107,-0.9707958214750045,236.5
-0.4215257069283879,1.2054689976907556,0.4779029917642938,-0.42307852050245665,-0.33359601336325206,1.0369808739316086,315.0
0.008803760967588746,2.3629062317753693,-0.6458223496520701,2.8125820849871634,-0.4935571336160508,-0.32648202740360965,247.0
0.008803760967588746,-1.003564150080997,1.499471483960988,-0.22354335985610696,1.3000494700695855,0.781445658152585,378.0
0.008803760967588746,0.10129906568391041,-0.40221755535901216,1.1105679407880082,-0.7079731033166107,-0.9707958214750045,126.0
0.008803760967588746,-1.1447629421396373,-1.0780244040429792,0.058613995626348815,-0.7079731033166107,-0.3009285058257073,19.9
-0.8751272709858315,0.3457971376937978,-0.07217235018777253,-0.5687815476477521,1.0856335003690254,2.862232415210348,350.0
-0.8751272709858315,1.4908708114263047,-1.1880394724333925,-0.42307852050245665,-0.27573773582500577,0.6098720132723836,227.0
0.008803760967588746,-0.6138346854864084,0.5407687451302443,0.0037184123888781627,0.6193638519725697,0.7595426396572403,150.0
0.008803760967588746,-0.7530576188345717,-1.1880394724333925,-0.5224273625654555,-0.7079731033166107,-0.9707958214750045,182.0
0.008803760967588746,-1.0973885520053963,-1.0780244040429792,0.0037184123888781627,-0.5241879864304164,-0.6422505440448315,10.6
0.008803760967588746,0.8263583293238177,-0.49651618540793774,1.1664003375780805,-0.7079731033166107,-0.9707958214750045,174.0
0.008803760967588746,-0.7833310096032818,0.86295573113074,1.7228825169142206,2.3551121781199598,0.1791126495306011,216.0
0.008803760967588746,0.8565161727995173,0.006409841519665566,-0.44357811002083103,-0.43569885607780445,0.051345041641089335,374.0
-0.4215257069283879,-1.1886709134835678,2.1281290176204926,-0.36218916429071707,-0.7079731033166107,-0.9707958214750045,162.3
0.008803760967588746,0.16900977938797176,-0.8579942672621528,-0.6113825531301007,-0.503767417887506,1.2012535126466952,248.0
0.008803760967588746,2.0140689541771417,-0.6458223496520701,2.664400062765933,1.020968366649809,1.2030787641879739,189.0
0.008803760967588746,0.4532561201934175,-0.1036052268707476,-0.4067525126096639,-0.31657887291082676,-0.16220938868852314,224.0
-0.4215257069283879,0.30304463927997055,0.28930573166644236,1.6864217148244287,-0.33699944145373717,1.810887527433794,204.0
0.008803760967588746,-0.8974917350975015,-1.1801812532626486,-0.5772663215335152,-0.7079731033166107,-0.9707958214750045,144.8
0.008803760967588746,1.2343558209433416,0.16357422493454177,-0.6761278559806414,2.184940773595706,0.48940541154798683,260.0
-0.8751272709858315,-0.7045277557702273,1.578053675668426,0.6812405388795707,-0.7079731033166107,0.9913495853996401,100.0
0.008803760967588746,0.3960602101532973,-0.3236353636515741,2.1148680365447343,-0.7079731033166107,-0.9707958214750045,204.4
-0.8751272709858315,-1.3740087714721594,1.0829858679115667,-1.5186142505598315,-0.7079731033166107,-0.9707958214750045,251.7
0.008803760967588746,0.5907573988757266,-0.7008298838472766,-0.4641809724662195,1.5042551554986903,1.9131016137454036,285.0
5.169956147217914,-0.32899905348660996,-1.0937408423844668,-0.7419146827948182,-0.7079731033166107,0.36163780365847503,38.0
-0.4215257069283879,1.3845673018567886,0.3993208000568557,-1.4655010423978596,-0.7079731033166107,-0.9707958214750045,283.0
-0.4215257069283879,0.29726727462945335,-1.0937408423844668,-0.7198679472141633,-0.7079731033166107,0.5806679886119238,175.2
0.008803760967588746,-0.5617344110680444,1.0908440870823102,0.5058286421504911,2.1304859241479446,0.7157366026665505,323.0
0.008803760967588746,-1.0962330790752928,-1.0780244040429792,0.2883312825329133,-0.7079731033166107,-0.6897070841180787,7.86
0.008803760967588746,0.3980245141344732,-0.40221755535901216,1.1245976613944757,-0.7079731033166107,-0.9707958214750045,133.0
-0.8751272709858315,-1.204847534505016,0.949396142008922,-0.05192407242057068,0.31305532382891277,-0.9707958214750045,239.0
0.008803760967588746,-1.0985440249354996,-1.0780244040429792,-0.36218916429071707,-0.36082343808713274,-0.45059913221056386,29.7
0.008803760967588746,1.0242908422505363,-0.3157771444808303,1.1940332774776319,-0.7079731033166107,-0.9707958214750045,206.0
-0.4215257069283879,-0.32899905348660996,-1.0937408423844668,-0.7419146827948182,-0.7079731033166107,0.36163780365847503,147.2
0.008803760967588746,-0.05399649612199176,0.08499203322710366,-0.38238505494295477,1.2387877644408538,0.13348136099863264,292.0
-0.4215257069283879,-0.42005032037876083,0.5879180601547072,0.5382864279669842,2.8499706224764902,-0.5159431373883427,293.4
0.008803760967588746,-1.1447629421396373,-1.0780244040429792,0.058613995626348815,-0.7079731033166107,-0.3009285058257073,34.6
0.008803760967588746,-0.6663971490768139,-0.3629264595052931,0.4401298871681273,-0.7079731033166107,-0.9707958214750045,177.0
